Subject	Language	AgeGroup	Group	Trial	ID	Type	SpatialRelation	TargetPic	ContrastPic	CompPic	DistrPic	Pic1Position	Pic2Position	Pic3Position	Pic4Position	TrialStartTime	PreviewTime	ArrowTime	VisualDisplayTime	NoiseDisplayTime	TrialEndTime	ReactionTime
55	3	1	1	70	19	FBI	behind	f_book_boardmarker2_behind.jpg	f_book_boardmarker2_front.jpg	f_book_boardmarker2_right.jpg	f_book_boardmarker2_on.jpg	7	6	8	9	490294	492310	493326	493859	495875	502079	6199
55	3	1	1	42	20	FC	in	f_plate_cheese_in.jpg	f_plate_cheese_left.jpg	f_plate_cheese_right.jpg	f_plate_cheese_front.jpg	7	6	8	9	502323	504339	505355	505888	507904	512386	4478
55	3	1	1	29	21	EN	left	n_moneybox_straw_left.jpg	n_moneybox_straw_front.jpg	n_moneybox_straw_on.jpg	n_moneybox_straw_in.jpg	6	8	7	9	512636	514652	515668	516201	518220	525259	7033
55	3	1	1	57	22	FN	behind	f_hat_umbrella2green_behind.jpg	f_hat_umbrella2green_right.jpg	f_hat_umbrella2green_on.jpg	f_hat_umbrella2green_in.jpg	9	7	8	6	525498	527514	528530	529064	531080	536629	5546
55	3	1	1	18	23	EN	left	n_cup_pencil_left.jpg	n_cup_pencil_front.jpg	n_cup_pencil_in.jpg	n_cup_pencil_on.jpg	6	7	9	8	536861	538877	539893	540426	542442	547879	5433
55	3	1	1	8	24	EC	right	c_bowl_tomato_right.jpg	c_bowl_tomato_left.jpg	c_bowl_tomato_front.jpg	c_bowl_tomato_in.jpg	8	7	9	6	548124	550140	551156	551689	553705	558520	4810
55	3	1	1	56	25	FN	on	f_shoe_sock_on.jpg	f_shoe_sock_front.jpg	f_shoe_sock_right.jpg	f_shoe_sock_in.jpg	8	9	6	7	558753	560769	561785	562319	564335	571923	7584
55	3	1	1	87	26	FBE	in	f_box_treebranchwithleaves_in.jpg	f_box_treebranchwithleaves_front.jpg	f_box_treebranchwithleaves_behind.jpg	f_box_treebranchwithleaves_on.jpg	7	8	9	6	572182	574198	575214	575764	577780	585134	7350
55	3	1	1	6	27	EC	right	c_vase_candlelong_right.jpg	c_vase_candlelong_left.jpg	c_vase_candlelong_behind.jpg	c_vase_candlelong_in.jpg	8	9	7	6	585377	587393	588410	588943	590959	598680	7717
55	3	1	1	41	28	FC	front	f_plate_napkin2red_front.jpg	f_plate_napkin2red_left.jpg	f_plate_napkin2red_right.jpg	f_plate_napkin2red_in.jpg	9	8	7	6	598922	600938	601955	602488	604504	610495	5986
55	3	1	1	62	29	FBI	on	f_book_duster_on.jpg	f_book_duster_left.jpg	f_book_duster_front.jpg	f_book_duster_behind.jpg	9	7	8	6	610752	612768	613784	614317	616333	622421	6082
55	3	1	1	14	30	EC	right	c_moneybox_stone_right.jpg	c_moneybox_stone_left.jpg	c_moneybox_stone_front.jpg	c_moneybox_stone_on.jpg	7	8	9	6	622647	624663	625680	626213	628229	634168	5928
55	3	1	1	40	31	FC	front	f_box_hairdryer_front.jpg	f_box_hairdryer_left.jpg	f_box_hairdryer_right.jpg	f_box_hairdryer_in.jpg	6	7	9	8	634410	636426	637442	637975	639991	644758	4763
55	3	1	1	68	32	FBI	on	f_tray_candlesmall_on.jpg	f_tray_candlesmall_right.jpg	f_tray_candlesmall_front.jpg	f_tray_candlesmall_behind.jpg	9	7	8	6	644990	647006	648022	648555	650571	655169	4593
55	3	1	1	31	33	EN	left	n_basket_flute_left.jpg	n_basket_flute_behind.jpg	n_basket_flute_on.jpg	n_basket_flute_in.jpg	9	8	6	7	655419	657435	658452	658985	661001	666074	5069
55	3	1	1	80	34	FBE	behind	f_cookingpot_ladle2metal_behind.jpg	f_cookingpot_ladle2metal_front.jpg	f_cookingpot_ladle2metal_on.jpg	f_cookingpot_ladle2metal_in.jpg	7	8	6	9	666332	668348	669364	669898	671914	678605	6688
55	3	1	1	58	35	FN	behind	f_bag_giftboxred_behind.jpg	f_bag_giftboxred_right.jpg	f_bag_giftboxred_on.jpg	f_bag_giftboxred_in.jpg	8	9	7	6	678844	680860	681877	682410	684426	689689	5262
55	3	1	1	26	36	EN	right	n_jar_lemon_right.jpg	n_jar_lemon_front.jpg	n_jar_lemon_in.jpg	n_jar_lemon_on.jpg	6	9	7	8	689941	691957	692973	693506	695522	700330	4806
55	3	1	1	73	37	FBI	in	f_plate_brush2red_in.jpg	f_plate_brush2red_right.jpg	f_plate_brush2red_behind.jpg	f_plate_brush2red_front.jpg	9	6	8	7	700570	702586	703602	704136	706152	715727	9571
55	3	1	1	39	38	FC	on	f_book_garlic_on.jpg	f_book_garlic_left.jpg	f_book_garlic_right.jpg	f_book_garlic_behind.jpg	7	8	6	9	715965	717981	718997	719530	721546	727419	5869
55	3	1	1	71	39	FBI	behind	f_paper_onion_behind.jpg	f_paper_onion_front.jpg	f_paper_onion_right.jpg	f_paper_onion_on.jpg	7	6	9	8	727661	729677	730693	731226	733242	738864	5618
55	3	1	1	11	40	EC	left	c_plantpot_dishsponge_left.jpg	c_plantpot_dishsponge_right.jpg	c_plantpot_dishsponge_behind.jpg	c_plantpot_dishsponge_in.jpg	8	6	7	9	739107	741123	742139	742672	744688	757320	12626
55	3	1	1	86	41	FBE	in	f_mug_paintbrushwood_in.jpg	f_mug_paintbrushwood_front.jpg	f_mug_paintbrushwood_behind.jpg	f_mug_paintbrushwood_on.jpg	8	9	6	7	757567	759583	760599	761132	763148	769667	6515
55	3	1	1	44	42	FC	behind	f_slipper_giftbox2metal_behind.jpg	f_slipper_giftbox2metal_left.jpg	f_slipper_giftbox2metal_right.jpg	f_slipper_giftbox2metal_in.jpg	7	8	9	6	769913	771928	772945	773478	775494	780011	4513
55	3	1	1	23	43	EN	right	n_bowl_cookingspoonmetal_right.jpg	n_bowl_cookingspoonmetal_behind.jpg	n_bowl_cookingspoonmetal_on.jpg	n_bowl_cookingspoonmetal_in.jpg	8	6	9	7	780259	782275	783291	783824	785840	790818	4973
55	3	1	1	32	44	FC	front	f_tray_smallbottle_front.jpg	f_tray_smallbottle_left.jpg	f_tray_smallbottle_right.jpg	f_tray_smallbottle_on.jpg	6	9	8	7	791055	793071	794087	794621	796636	804665	8023
55	3	1	1	46	45	FN	front	f_bag_parfumepink_front.jpg	f_bag_parfumepink_left.jpg	f_bag_parfumepink_in.jpg	f_bag_parfumepink_on.jpg	9	8	6	7	804900	806916	807933	808466	810482	818306	7821
55	3	1	1	15	46	EC	left	c_moneybox_balloonorange_left.jpg	c_moneybox_balloonorange_right.jpg	c_moneybox_balloonorange_front.jpg	c_moneybox_balloonorange_on.jpg	9	8	6	7	818545	820561	821578	822111	824127	830523	6392
55	3	1	1	84	47	FBE	in	f_bag_card_in.jpg	f_bag_card_front.jpg	f_bag_card_behind.jpg	f_bag_card_on.jpg	9	7	6	8	830774	832790	833807	834340	836356	842752	6394
55	3	1	1	75	48	FBE	front	f_slipper_parfumeblack_front.jpg	f_slipper_parfumeblack_behind.jpg	f_slipper_parfumeblack_on.jpg	f_slipper_parfumeblack_in.jpg	9	8	7	6	842987	845003	846019	846552	848568	853732	5159
55	3	1	1	9	49	EC	left	c_bowl_rulerwooden_left.jpg	c_bowl_rulerwooden_right.jpg	c_bowl_rulerwooden_behind.jpg	c_bowl_rulerwooden_on.jpg	6	7	8	9	853966	855982	856999	857532	859548	866081	6527
55	3	1	1	64	50	FBI	behind	f_paper_pen_behind.jpg	f_paper_pen_front.jpg	f_paper_pen_left.jpg	f_paper_pen_on.jpg	6	8	7	9	866329	868345	869361	869894	871910	876141	4227
55	3	1	1	59	51	FN	in	f_envelope_metalkey_in.jpg	f_envelope_metalkey_right.jpg	f_envelope_metalkey_behind.jpg	f_envelope_metalkey_on.jpg	7	6	9	8	876375	878391	879407	879941	881957	885787	3826
55	3	1	1	20	52	EN	right	n_vase_flower1_right.jpg	n_vase_flower1_front.jpg	n_vase_flower1_on.jpg	n_vase_flower1_in.jpg	6	9	8	7	886022	888038	889054	889587	891603	896650	5043
55	3	1	1	66	53	FBI	in	f_pan_peppergreen_in.jpg	f_pan_peppergreen_left.jpg	f_pan_peppergreen_behind.jpg	f_pan_peppergreen_front.jpg	9	8	7	6	896885	898901	899917	900450	902466	906947	4478
55	3	1	1	53	54	FN	front	f_mug_spoon_front.jpg	f_mug_spoon_right.jpg	f_mug_spoon_on.jpg	f_mug_spoon_in.jpg	6	8	7	9	907181	909197	910213	910746	912762	917412	4645
55	3	1	1	77	55	FBE	behind	f_bag_headphones_behind.jpg	f_bag_headphones_front.jpg	f_bag_headphones_on.jpg	f_bag_headphones_in.jpg	7	8	6	9	917661	919677	920693	921226	923242	929111	5865
55	3	1	1	27	56	EN	left	n_jar_wristwatch_left.jpg	n_jar_wristwatch_behind.jpg	n_jar_wristwatch_on.jpg	n_jar_wristwatch_in.jpg	8	9	7	6	929390	931406	932422	932955	934971	939960	4985
55	3	1	1	81	57	FBE	on	f_shoe_cam_on.jpg	f_shoe_cam_front.jpg	f_shoe_cam_behind.jpg	f_shoe_cam_in.jpg	6	9	7	8	940203	942219	943235	943768	945784	951408	5620
55	3	1	1	85	58	FBE	in	f_envelope_pills_in.jpg	f_envelope_pills_front.jpg	f_envelope_pills_behind.jpg	f_envelope_pills_on.jpg	8	7	6	9	951649	953665	954681	955214	957230	962324	5090
55	3	1	1	25	59	EN	right	n_plantpot_handfan_right.jpg	n_plantpot_handfan_behind.jpg	n_plantpot_handfan_in.jpg	n_plantpot_handfan_on.jpg	8	6	7	9	962562	964578	965594	966127	968143	973803	5657
55	3	1	1	43	60	FC	in	f_cookingpot_pepperred_in.jpg	f_cookingpot_pepperred_left.jpg	f_cookingpot_pepperred_right.jpg	f_cookingpot_pepperred_front.jpg	8	7	9	6	974041	976057	977073	977606	979622	985001	5375
55	3	1	1	79	61	FBE	behind	f_pan_spatula1wooden_behind.jpg	f_pan_spatula1wooden_front.jpg	f_pan_spatula1wooden_on.jpg	f_pan_spatula1wooden_in.jpg	7	6	9	8	985254	987270	988286	988836	990852	996161	5304
55	3	1	1	30	62	EN	right	n_basket_knife1_right.jpg	n_basket_knife1_front.jpg	n_basket_knife1_in.jpg	n_basket_knife1_on.jpg	6	7	8	9	996416	998432	999449	999982	1001998	1006475	4474
55	3	1	1	52	63	FN	in	f_hat_ruler2plastic_in.jpg	f_hat_ruler2plastic_left.jpg	f_hat_ruler2plastic_behind.jpg	f_hat_ruler2plastic_on.jpg	6	7	9	8	1006713	1008729	1009745	1010278	1012294	1017471	5172
55	3	1	1	7	64	EC	left	c_vase_banana_left.jpg	c_vase_banana_right.jpg	c_vase_banana_front.jpg	c_vase_banana_on.jpg	9	6	7	8	1017726	1019742	1020758	1021291	1023307	1028122	4810
55	3	1	1	54	65	FN	front	f_cookingpot_brush1blue_front.jpg	f_cookingpot_brush1blue_right.jpg	f_cookingpot_brush1blue_on.jpg	f_cookingpot_brush1blue_in.jpg	7	9	6	8	1028372	1030388	1031404	1031937	1033953	1041167	7210
55	3	1	1	82	66	FBE	on	f_hat_waterbottle_on.jpg	f_hat_waterbottle_front.jpg	f_hat_waterbottle_behind.jpg	f_hat_waterbottle_in.jpg	7	8	6	9	1041417	1043433	1044450	1044983	1046999	1051829	4824
55	3	1	1	19	67	EN	right	n_cup_fork_right.jpg	n_cup_fork_behind.jpg	n_cup_fork_on.jpg	n_cup_fork_in.jpg	7	9	6	8	1052064	1054079	1055096	1055629	1057645	1063022	5373
55	3	1	1	36	68	FC	behind	f_mug_scissorssmall_behind.jpg	f_mug_scissorssmall_left.jpg	f_mug_scissorssmall_right.jpg	f_mug_scissorssmall_on.jpg	9	7	8	6	1063260	1065276	1066292	1066825	1068841	1073486	4641
55	3	1	1	55	69	FN	on	f_slipper_glasses_on.jpg	f_slipper_glasses_front.jpg	f_slipper_glasses_right.jpg	f_slipper_glasses_in.jpg	8	6	7	9	1073723	1075739	1076755	1077288	1079304	1083186	3878
55	3	1	1	83	70	FBE	on	f_envelope_bracelet_on.jpg	f_envelope_bracelet_front.jpg	f_envelope_bracelet_behind.jpg	f_envelope_bracelet_in.jpg	8	6	9	7	1083436	1085452	1086468	1087001	1089017	1095792	6769
55	3	1	1	21	71	EN	left	n_vase_scissorsbig_left.jpg	n_vase_scissorsbig_behind.jpg	n_vase_scissorsbig_in.jpg	n_vase_scissorsbig_on.jpg	8	7	9	6	1096031	1098047	1099064	1099597	1101613	1106165	4548
55	3	1	1	33	72	FC	front	f_book_pacifier_front.jpg	f_book_pacifier_left.jpg	f_book_pacifier_right.jpg	f_book_pacifier_on.jpg	6	9	8	7	1106411	1108427	1109443	1109977	1111992	1116814	4816
55	3	1	1	35	73	FC	on	f_tray_ball_on.jpg	f_tray_ball_left.jpg	f_tray_ball_right.jpg	f_tray_ball_front.jpg	7	9	6	8	1117057	1119073	1120090	1120623	1122639	1127580	4937
55	3	1	1	4	74	EC	right	c_cup_egg_right.jpg	c_cup_egg_left.jpg	c_cup_egg_front.jpg	c_cup_egg_in.jpg	9	6	7	8	1127820	1129836	1130853	1131386	1133402	1137731	4323
55	3	1	1	67	75	FBI	front	f_foodbox_flower2_front.jpg	f_foodbox_flower2_behind.jpg	f_foodbox_flower2_right.jpg	f_foodbox_flower2_in.jpg	8	6	9	7	1137967	1139983	1140999	1141532	1143548	1148979	5425
55	3	1	1	69	76	FBI	on	f_paper_coke_on.jpg	f_paper_coke_right.jpg	f_paper_coke_front.jpg	f_paper_coke_behind.jpg	6	7	9	8	1149229	1151245	1152262	1152795	1154811	1161948	7129
55	3	1	1	24	77	EN	left	n_plantpot_torch_left.jpg	n_plantpot_torch_front.jpg	n_plantpot_torch_on.jpg	n_plantpot_torch_in.jpg	8	6	9	7	1162192	1164208	1165224	1165757	1167773	1172405	4628
55	3	1	1	65	78	FBI	in	f_foodbox_paintbrush1plastic_in.jpg	f_foodbox_paintbrush1plastic_left.jpg	f_foodbox_paintbrush1plastic_behind.jpg	f_foodbox_paintbrush1plastic_front.jpg	6	7	9	8	1172655	1174671	1175687	1176220	1178236	1181787	3546
55	3	1	1	38	79	FC	on	f_box_pencilbox2red_on.jpg	f_box_pencilbox2red_left.jpg	f_box_pencilbox2red_right.jpg	f_box_pencilbox2red_behind.jpg	9	8	7	6	1182035	1184051	1185067	1185600	1187616	1192975	5354
55	3	1	1	13	80	EC	right	c_jar_screwdriver_right.jpg	c_jar_screwdriver_left.jpg	c_jar_screwdriver_behind.jpg	c_jar_screwdriver_on.jpg	9	6	8	7	1193214	1195230	1196246	1196779	1198795	1202869	4069
55	3	1	1	47	81	FN	front	f_envelope_nailclipper_front.jpg	f_envelope_nailclipper_left.jpg	f_envelope_nailclipper_in.jpg	f_envelope_nailclipper_on.jpg	6	9	7	8	1203111	1205126	1206143	1206676	1208692	1214041	5344
55	3	1	1	63	82	FBI	behind	f_tray_apple_behind.jpg	f_tray_apple_front.jpg	f_tray_apple_left.jpg	f_tray_apple_on.jpg	9	8	7	6	1214290	1216306	1217322	1217855	1219871	1223472	3597
55	3	1	1	72	83	FBI	in	f_box_magnifier_in.jpg	f_box_magnifier_right.jpg	f_box_magnifier_behind.jpg	f_box_magnifier_front.jpg	7	8	6	9	1223720	1225736	1226752	1227285	1229301	1232660	3355
55	3	1	1	16	84	EC	left	c_basket_toiletpaper_left.jpg	c_basket_toiletpaper_right.jpg	c_basket_toiletpaper_front.jpg	c_basket_toiletpaper_in.jpg	7	6	9	8	1232900	1234916	1235932	1236465	1238481	1242970	4484
55	3	1	1	37	85	FC	behind	f_foodbox_pencilbox1black_behind.jpg	f_foodbox_pencilbox1black_left.jpg	f_foodbox_pencilbox1black_right.jpg	f_foodbox_pencilbox1black_on.jpg	8	7	9	6	1243213	1245229	1246245	1246779	1248795	1254213	5413
55	3	1	1	51	86	FN	in	f_shoe_lighter_in.jpg	f_shoe_lighter_left.jpg	f_shoe_lighter_behind.jpg	f_shoe_lighter_on.jpg	8	9	6	7	1254459	1256475	1257491	1258041	1260057	1265345	5282
55	3	1	1	61	87	FBI	front	f_pan_eggplant_front.jpg	f_pan_eggplant_behind.jpg	f_pan_eggplant_left.jpg	f_pan_eggplant_in.jpg	7	6	9	8	1265589	1267605	1268621	1269154	1271170	1274229	3054
56	3	1	1	1	1	P	right	p_frame_lipstick_right.JPG	p_frame_lipstick_behind.JPG	p_frame_lipstick_under.JPG	p_frame_lipstick_on.JPG	8	6	9	7	111427	113443	114459	114992	117008	167560	50548
56	3	1	1	2	2	P	on	p_racket_tennisball_on.JPG	p_racket_tennisball_front.JPG	p_racket_tennisball_left.JPG	p_racket_tennisball_under.JPG	8	7	6	9	167790	169806	170823	171356	173372	183787	10410
56	3	1	1	3	3	P	left	p_potato_ring_left.JPG	p_potato_ring_right.JPG	p_potato_ring_front.JPG	p_potato_ring_on.JPG	7	9	6	8	183985	186001	187017	187550	189566	197521	7952
56	3	1	1	79	4	FBE	on	f_mug_drainer_on.jpg	f_mug_drainer_front.jpg	f_mug_drainer_behind.jpg	f_mug_drainer_in.jpg	6	7	8	9	334998	337031	338047	338580	340596	347636	7035
56	3	1	1	9	5	EC	left	c_bowl_cuttingboard_left.jpg	c_bowl_cuttingboard_right.jpg	c_bowl_cuttingboard_behind.jpg	c_bowl_cuttingboard_on.jpg	8	9	6	7	347927	349943	350959	351493	353509	359224	5712
56	3	1	1	81	6	FBI	behind	f_paper_kiwi_behind.jpg	f_paper_kiwi_front.jpg	f_paper_kiwi_left.jpg	f_paper_kiwi_on.jpg	8	9	7	6	359523	361539	362555	363089	365104	371087	5980
56	3	1	1	32	7	FBI	front	f_bag_chain_front.jpg	f_bag_chain_behind.jpg	f_bag_chain_left.jpg	f_bag_chain_in.jpg	8	9	6	7	371419	373435	374451	374984	377000	384490	7485
56	3	1	1	8	8	EC	right	c_bowl_bread_right.jpg	c_bowl_bread_left.jpg	c_bowl_bread_front.jpg	c_bowl_bread_in.jpg	8	7	6	9	384764	386780	387797	388330	390346	399191	8840
56	3	1	1	33	9	FN	in	f_bag_tissue_in.jpg	f_bag_tissue_behind.jpg	f_bag_tissue_right.jpg	f_bag_tissue_on.jpg	8	9	6	7	399459	401475	402491	403025	405040	412366	7319
56	3	1	1	69	10	FBI	on	f_paper_stamp_on.jpg	f_paper_stamp_right.jpg	f_paper_stamp_behind.jpg	f_paper_stamp_front.jpg	9	7	8	6	412671	414687	415703	416237	418253	425305	7047
56	3	1	1	26	11	EN	right	n_jar_soapbar_right.jpg	n_jar_soapbar_front.jpg	n_jar_soapbar_in.jpg	n_jar_soapbar_on.jpg	9	8	7	6	425600	427616	428632	429165	431181	437747	6562
56	3	1	1	86	12	FBI	in	f_plate_glassesbox_in.jpg	f_plate_glassesbox_left.jpg	f_plate_glassesbox_front.jpg	f_plate_glassesbox_behind.jpg	6	7	9	8	438012	440028	441045	441578	443594	449853	6254
56	3	1	1	22	13	EN	left	n_bowl_whisker1metal_left.jpg	n_bowl_whisker1metal_front.jpg	n_bowl_whisker1metal_in.jpg	n_bowl_whisker1metal_on.jpg	7	9	8	6	450125	452141	453157	453690	455706	462418	6709
56	3	1	1	48	14	FBE	behind	f_cookingpot_latch2red_behind.jpg	f_cookingpot_latch2red_front.jpg	f_cookingpot_latch2red_in.jpg	f_cookingpot_latch2red_on.jpg	7	8	6	9	462720	464736	465753	466286	468302	475812	7507
56	3	1	1	77	15	FBE	in	f_hat_shawl_in.jpg	f_hat_shawl_front.jpg	f_hat_shawl_behind.jpg	f_hat_shawl_on.jpg	7	6	8	9	476099	478115	479131	479664	481680	491963	10279
56	3	1	1	31	16	EN	right	n_basket_hammer_right.jpg	n_basket_hammer_behind.jpg	n_basket_hammer_on.jpg	n_basket_hammer_in.jpg	8	9	6	7	492243	494259	495276	495809	497825	503497	5669
56	3	1	1	37	17	FBE	in	f_shoe_balloongreen_in.jpg	f_shoe_balloongreen_behind.jpg	f_shoe_balloongreen_front.jpg	f_shoe_balloongreen_on.jpg	7	8	9	6	503806	505822	506838	507371	509387	518292	8901
56	3	1	1	41	18	FC	front	f_paper_cap_front.jpg	f_paper_cap_left.jpg	f_paper_cap_right.jpg	f_paper_cap_on.jpg	9	8	6	7	518617	520633	521650	522183	524199	530359	6156
56	3	1	1	6	19	EC	left	c_vase_wallet_left.jpg	c_vase_wallet_right.jpg	c_vase_wallet_front.jpg	c_vase_wallet_on.jpg	6	8	7	9	530680	532696	533712	534245	536261	542803	6538
56	3	1	1	38	20	FBE	front	f_slipper_creamtube_front.jpg	f_slipper_creamtube_behind.jpg	f_slipper_creamtube_in.jpg	f_slipper_creamtube_on.jpg	9	6	7	8	543092	545108	546124	546658	548673	555743	7064
56	3	1	1	62	21	FN	on	f_envelope_battery_on.jpg	f_envelope_battery_left.jpg	f_envelope_battery_front.jpg	f_envelope_battery_in.jpg	7	8	6	9	556121	558137	559153	559686	561702	568590	6883
56	3	1	1	29	22	EN	left	n_moneybox_ribbon_left.jpg	n_moneybox_ribbon_behind.jpg	n_moneybox_ribbon_in.jpg	n_moneybox_ribbon_on.jpg	8	7	6	9	568833	570849	571865	572398	574414	581037	6617
56	3	1	1	73	23	FBI	in	f_pan_towel_in.jpg	f_pan_towel_right.jpg	f_pan_towel_front.jpg	f_pan_towel_behind.jpg	9	8	6	7	581379	583395	584411	584944	586960	593425	6459
56	3	1	1	68	24	FBI	behind	f_tray_bottleopener_behind.jpg	f_tray_bottleopener_front.jpg	f_tray_bottleopener_left.jpg	f_tray_bottleopener_on.jpg	8	7	6	9	593741	595757	596773	597306	599322	605666	6338
56	3	1	1	11	25	EC	right	c_plantpot_orange_right.jpg	c_plantpot_orange_left.jpg	c_plantpot_orange_behind.jpg	c_plantpot_orange_in.jpg	9	8	6	7	605970	607987	609002	609535	611551	617705	6149
56	3	1	1	45	26	FC	front	f_pan_cookingbrush_front.jpg	f_pan_cookingbrush_left.jpg	f_pan_cookingbrush_right.jpg	f_pan_cookingbrush_in.jpg	7	8	6	9	618016	620032	621048	621581	623597	637880	14277
56	3	1	1	78	27	FBI	behind	f_hat_ipad_behind.jpg	f_hat_ipad_front.jpg	f_hat_ipad_right.jpg	f_hat_ipad_on.jpg	7	6	9	8	638159	640175	641191	641724	643740	649304	5559
56	3	1	1	65	28	FN	in	f_shoe_bulb_in.jpg	f_shoe_bulb_left.jpg	f_shoe_bulb_behind.jpg	f_shoe_bulb_on.jpg	9	8	6	7	649621	651637	652654	653187	655203	660728	5524
56	3	1	1	27	29	EN	left	n_jar_razor_left.jpg	n_jar_razor_front.jpg	n_jar_razor_on.jpg	n_jar_razor_in.jpg	7	8	6	9	661001	663017	664033	664566	666582	672250	5662
56	3	1	1	85	30	FBI	in	f_box_mike_in.jpg	f_box_mike_right.jpg	f_box_mike_behind.jpg	f_box_mike_front.jpg	7	8	6	9	672563	674579	675596	676129	678145	683538	5389
56	3	1	1	71	31	FBE	behind	f_foodbox_latch1blue_behind.jpg	f_foodbox_latch1blue_front.jpg	f_foodbox_latch1blue_in.jpg	f_foodbox_latch1blue_on.jpg	6	9	7	8	683826	685842	686858	687392	689407	696918	7505
56	3	1	1	60	32	FN	on	f_bag_charger_on.jpg	f_bag_charger_left.jpg	f_bag_charger_front.jpg	f_bag_charger_in.jpg	8	7	9	6	697288	699304	700320	700853	702869	711297	8424
56	3	1	1	7	33	EC	right	c_vase_comb_right.jpg	c_vase_comb_left.jpg	c_vase_comb_front.jpg	c_vase_comb_on.jpg	8	9	6	7	711566	713582	714599	715132	717148	721747	4593
56	3	1	1	56	34	FC	in	f_box_alarmclock_in.jpg	f_box_alarmclock_left.jpg	f_box_alarmclock_right.jpg	f_box_alarmclock_front.jpg	6	7	9	8	722046	724062	725078	725611	727627	733365	5735
56	3	1	1	70	35	FBE	behind	f_slipper_cd_behind.jpg	f_slipper_cd_front.jpg	f_slipper_cd_on.jpg	f_slipper_cd_in.jpg	7	9	6	8	733659	735675	736691	737224	739240	744698	5455
56	3	1	1	30	36	EN	left	n_basket_newspaper_left.jpg	n_basket_newspaper_front.jpg	n_basket_newspaper_in.jpg	n_basket_newspaper_on.jpg	7	6	9	8	745021	747037	748059	748603	750619	756281	5657
56	3	1	1	36	37	FBE	front	f_shoe_leaf_front.jpg	f_shoe_leaf_behind.jpg	f_shoe_leaf_in.jpg	f_shoe_leaf_on.jpg	9	6	7	8	756551	758567	759583	760116	762132	768262	6124
56	3	1	1	58	38	FC	in	f_plate_lemonjuicer_in.jpg	f_plate_lemonjuicer_left.jpg	f_plate_lemonjuicer_right.jpg	f_plate_lemonjuicer_front.jpg	9	6	8	7	768580	770596	771612	772145	774161	780690	6524
56	3	1	1	53	39	FC	on	f_paper_hairband_on.jpg	f_paper_hairband_left.jpg	f_paper_hairband_right.jpg	f_paper_hairband_front.jpg	9	7	6	8	780992	783008	784024	784574	786590	793672	7078
56	3	1	1	25	40	EN	right	n_plantpot_carrot_right.jpg	n_plantpot_carrot_behind.jpg	n_plantpot_carrot_in.jpg	n_plantpot_carrot_on.jpg	7	6	8	9	793987	796003	797020	797553	799569	805176	5602
56	3	1	1	80	41	FN	front	f_mug_mirror_front.jpg	f_mug_mirror_left.jpg	f_mug_mirror_on.jpg	f_mug_mirror_in.jpg	7	8	6	9	805433	807449	808466	808999	811015	817755	6736
56	3	1	1	72	42	FBI	in	f_foodbox_napkinwhite_in.jpg	f_foodbox_napkinwhite_left.jpg	f_foodbox_napkinwhite_front.jpg	f_foodbox_napkinwhite_behind.jpg	8	7	9	6	818029	820045	821061	821594	823610	829830	6215
56	3	1	1	21	43	EN	left	n_vase_corn_left.jpg	n_vase_corn_behind.jpg	n_vase_corn_in.jpg	n_vase_corn_on.jpg	9	8	7	6	830108	832124	833140	833674	835690	841428	5735
56	3	1	1	74	44	FN	behind	f_pan_strainer_behind.jpg	f_pan_strainer_left.jpg	f_pan_strainer_in.jpg	f_pan_strainer_on.jpg	7	6	9	8	841737	843753	844770	845303	847319	853927	6605
56	3	1	1	39	45	FC	front	f_tray_salt_front.jpg	f_tray_salt_left.jpg	f_tray_salt_right.jpg	f_tray_salt_on.jpg	8	7	9	6	854250	856266	857282	857815	859831	868051	8214
56	3	1	1	13	46	EC	right	c_jar_jarlid_right.jpg	c_jar_jarlid_left.jpg	c_jar_jarlid_behind.jpg	c_jar_jarlid_on.jpg	9	7	8	6	868328	870344	871360	871893	873909	880115	6202
56	3	1	1	34	47	FN	front	f_envelope_clothespin_front.jpg	f_envelope_clothespin_in.jpg	f_envelope_clothespin_right.jpg	f_envelope_clothespin_on.jpg	6	9	7	8	880440	882456	883473	884006	886022	892236	6211
56	3	1	1	50	48	FN	on	f_hat_tshirt_on.jpg	f_hat_tshirt_front.jpg	f_hat_tshirt_right.jpg	f_hat_tshirt_in.jpg	8	6	7	9	892536	894552	895569	896102	898118	909943	11819
56	3	1	1	61	49	FBE	in	f_bag_pear_in.jpg	f_bag_pear_behind.jpg	f_bag_pear_front.jpg	f_bag_pear_on.jpg	8	7	6	9	910247	912263	913279	913812	915828	923275	7442
56	3	1	1	15	50	EC	left	c_moneybox_mpikey_left.jpg	c_moneybox_mpikey_right.jpg	c_moneybox_mpikey_behind.jpg	c_moneybox_mpikey_in.jpg	8	9	7	6	923575	925591	926608	927141	929157	934013	4851
56	3	1	1	82	51	FBI	behind	f_book_teabag_behind.jpg	f_book_teabag_front.jpg	f_book_teabag_right.jpg	f_book_teabag_on.jpg	7	8	6	9	934305	936321	937337	937870	939886	945319	5427
56	3	1	1	24	52	EN	left	n_plantpot_wool_left.jpg	n_plantpot_wool_front.jpg	n_plantpot_wool_on.jpg	n_plantpot_wool_in.jpg	6	9	8	7	945584	947600	948617	949150	951166	957426	6254
